timestamp,temp,depth
2015-05-17 22:49:01,4.3224,1313.840266
2015-05-17 22:50:00,4.3262,1313.928725
2015-05-17 22:51:01,4.321,1313.928725
2015-05-17 22:52:01,4.3132,1313.819852
2015-05-17 22:53:00,4.3361,1313.826657
2015-05-17 22:54:01,4.3179,1313.77222
2015-05-17 22:56:00,4.3157,1313.792634
2015-05-17 22:57:00,4.3195,1313.77222
2015-05-17 22:58:00,4.3148,1313.928725
2015-05-17 23:00:02,4.3162,1313.901507
2015-05-17 23:01:01,4.3136,1313.765415
2015-05-17 23:03:01,4.3182,1313.853875
2015-05-17 23:05:00,4.3185,1313.77222
2015-05-17 23:06:01,4.3221,1313.745002
2015-05-17 23:08:00,4.3282,1313.840266
2015-05-17 23:09:01,4.3206,1313.894702
2015-05-17 23:10:01,4.3207,1313.745002
2015-05-17 23:11:01,4.3155,1313.826657
2015-05-17 23:12:01,4.3425,1313.901507
2015-05-17 23:13:00,4.318,1313.921921
2015-05-17 23:14:01,4.3198,1313.826657
2015-05-17 23:15:00,4.3217,1313.942335
2015-05-17 23:16:01,4.3242,1313.819852
2015-05-17 23:17:01,4.3325,1313.738197
2015-05-17 23:18:01,4.3376,1313.867484
2015-05-17 23:19:01,4.3263,1313.962748
2015-05-17 23:21:00,4.3222,1313.724588
2015-05-17 23:22:00,4.3166,1313.853875
2015-05-17 23:23:00,4.3375,1313.915116
2015-05-17 23:24:01,4.3208,1313.779025
2015-05-17 23:25:01,4.3293,1313.826657
2015-05-17 23:26:01,4.3164,1313.976357
2015-05-17 23:27:01,4.3188,1313.894702
2015-05-17 23:28:01,4.3161,1313.779025
2015-05-17 23:29:01,4.3167,1313.976357
2015-05-17 23:30:00,4.3153,1313.942335
2015-05-17 23:31:01,4.3195,1313.792634
2015-05-17 23:32:01,4.3483,1313.928725
2015-05-17 23:34:00,4.3245,1313.881093
2015-05-17 23:35:01,4.3097,1313.819852
2015-05-17 23:37:00,4.3167,1313.928725
2015-05-17 23:38:00,4.3116,1313.874289
2015-05-17 23:39:00,4.3109,1313.806243
2015-05-17 23:40:00,4.3096,1313.622519
2015-05-17 23:41:01,4.3111,1313.942335
2015-05-17 23:42:01,4.3237,1314.01038
2015-05-17 23:43:01,4.3167,1313.819852
2015-05-17 23:44:01,4.3293,1313.758611
2015-05-17 23:45:01,4.3216,1313.921921
2015-05-17 23:46:00,4.3124,1313.962748
2015-05-17 23:48:00,4.3172,1313.813047
2015-05-17 23:49:01,4.3118,1313.77222
2015-05-17 23:50:01,4.327,1313.921921
2015-05-17 23:51:00,4.3153,1313.969553
2015-05-17 23:52:01,4.3151,1313.867484
2015-05-17 23:53:01,4.3098,1313.745002
2015-05-17 23:54:01,4.3161,1313.799438
2015-05-17 23:56:00,4.3153,1313.792634
2015-05-17 23:57:00,4.3106,1313.799438
2015-05-17 23:59:01,4.3225,1313.976357
2015-05-18 00:00:03,4.3116,1313.962748
2015-05-18 00:02:01,4.3147,1313.813047
2015-05-18 00:03:00,4.3092,1313.751806
2015-05-18 00:04:01,4.3133,1313.826657
2015-05-18 00:05:01,4.3193,1314.09884
2015-05-18 00:06:01,4.3141,1316.24227
2015-05-18 00:07:00,4.3229,1316.235465
2015-05-18 00:08:01,4.3176,1316.133398
2015-05-18 00:09:00,4.332,1310.444752
2015-05-18 00:10:00,4.3424,1308.056291
2015-05-18 00:12:00,4.3641,1308.24002
2015-05-18 00:13:01,4.4084,1308.09712
2015-05-18 00:14:01,4.3853,1308.042681
2015-05-18 00:15:02,4.3699,1308.0699
2015-05-18 00:16:02,4.3947,1308.124339
2015-05-18 00:17:00,4.3861,1308.0699
2015-05-18 00:18:00,4.3906,1308.199191
2015-05-18 00:19:00,4.4002,1308.049486
2015-05-18 00:20:00,4.4226,1308.151558
2015-05-18 00:21:00,4.4037,1308.0699
2015-05-18 00:23:00,4.4064,1308.110729
2015-05-18 00:24:00,4.4364,1308.22641
2015-05-18 00:26:00,4.3569,1308.076705
2015-05-18 00:27:01,4.3797,1308.110729
2015-05-18 00:28:01,4.3855,1308.076705
2015-05-18 00:29:01,4.3771,1308.022267
2015-05-18 00:30:00,4.373,1308.022267
2015-05-18 00:31:01,4.3822,1308.08351
2015-05-18 00:32:01,4.3914,1308.08351
2015-05-18 00:33:01,4.3805,1308.076705
2015-05-18 00:34:00,4.3979,1308.185582
2015-05-18 00:35:00,4.3589,1307.260131
2015-05-18 00:37:00,4.3767,1307.334984
2015-05-18 00:39:00,4.3361,1307.974634
2015-05-18 00:40:00,4.3573,1307.334984
2015-05-18 00:41:00,4.3232,1314.697641
2015-05-18 00:42:01,4.3335,1314.894973
2015-05-18 00:43:01,4.3388,1315.412119
2015-05-18 00:44:00,4.347,1314.881364
2015-05-18 00:45:01,4.3271,1314.997042
2015-05-18 00:46:01,4.3167,1314.595573
2015-05-18 00:47:01,4.3226,1315.276028
2015-05-18 00:48:01,4.319,1314.928996
2015-05-18 00:49:01,4.3196,1315.262419
2015-05-18 00:50:00,4.3195,1314.56155
2015-05-18 00:51:00,4.3387,1314.500309
2015-05-18 00:52:01,4.3171,1312.043848
2015-05-18 00:53:01,4.3219,1315.337269
2015-05-18 00:55:00,4.3533,1277.391759
2015-05-18 00:56:00,4.3633,1258.906492
2015-05-18 00:57:00,4.3674,1239.391742
2015-05-18 00:58:01,4.3754,1218.976568
2015-05-18 01:00:04,4.3813,1181.183851
2015-05-18 01:01:01,4.4274,1163.691094
2015-05-18 01:02:01,4.4645,1145.522682
2015-05-18 01:03:00,4.507,1126.337907
2015-05-18 01:04:01,4.5667,1107.437448
2015-05-18 01:05:00,4.6569,1087.990328
2015-05-18 01:06:00,4.7056,1068.19396
2015-05-18 01:07:01,4.763,1048.531982
2015-05-18 01:09:00,4.8022,1009.33195
2015-05-18 01:10:00,4.86,989.364565
2015-05-18 01:11:01,4.9942,969.627007
2015-05-18 01:12:01,5.0857,949.042344
2015-05-18 01:13:01,5.1525,929.001019
2015-05-18 01:14:00,5.2178,909.244112
2015-05-18 01:15:00,5.3069,888.85804
2015-05-18 01:16:01,5.3648,868.845021
2015-05-18 01:17:01,5.4446,849.327919
2015-05-18 01:18:01,5.5105,828.526757
2015-05-18 01:19:00,5.5652,808.105495
2015-05-18 01:20:00,5.711,787.436646
2015-05-18 01:21:00,5.8609,766.861255
2015-05-18 01:22:00,6.0027,746.215597
2015-05-18 01:23:01,6.092,725.513297
2015-05-18 01:24:01,6.2152,704.720214
2015-05-18 01:25:01,6.32,683.809021
2015-05-18 01:26:01,6.465,662.445215
2015-05-18 01:27:01,6.6644,641.70725
2015-05-18 01:28:00,6.8048,620.974037
2015-05-18 01:29:00,6.8842,599.876871
2015-05-18 01:30:01,7.0438,584.807127
2015-05-18 01:31:03,7.1122,580.791985
2015-05-18 01:33:00,7.2083,578.845843
2015-05-18 01:35:00,7.1885,579.139472
2015-05-18 01:36:01,7.2088,581.625065
2015-05-18 01:37:00,7.1429,580.170587
2015-05-18 01:38:00,7.1516,582.69031
2015-05-18 01:39:00,7.1403,581.099269
2015-05-18 01:40:01,7.164,580.662243
2015-05-18 01:42:00,7.1483,578.681956
2015-05-18 01:43:00,7.1812,577.664491
2015-05-18 01:44:00,7.1847,579.317016
2015-05-18 01:46:01,7.1875,580.689557
2015-05-18 01:48:00,7.1669,581.495324
2015-05-18 01:49:00,7.118,613.996507
2015-05-18 01:50:00,6.8774,643.052072
2015-05-18 01:51:01,6.4608,671.523395
2015-05-18 01:52:01,6.2904,700.352515
2015-05-18 01:53:01,6.1145,728.311025
2015-05-18 01:54:01,6.0123,749.299613
2015-05-18 01:55:00,5.9241,771.445869
2015-05-18 01:56:00,5.735,795.561181
2015-05-18 01:57:01,5.5641,821.938152
2015-05-18 01:58:01,5.4965,848.277681
2015-05-18 02:00:07,5.3784,904.553447
2015-05-18 02:01:01,5.1884,928.107976
2015-05-18 02:02:01,5.0918,954.277312
2015-05-18 02:03:00,4.9907,979.652775
2015-05-18 02:04:01,4.8852,1005.665727
2015-05-18 02:06:00,4.8067,1056.019557
2015-05-18 02:07:00,4.7595,1081.130615
2015-05-18 02:08:00,4.6787,1106.45662
2015-05-18 02:09:01,4.528,1131.541193
2015-05-18 02:10:01,4.4449,1156.268657
2015-05-18 02:12:00,4.4087,1203.488574
2015-05-18 02:13:00,4.3876,1226.274251
2015-05-18 02:14:01,4.3624,1249.077874
2015-05-18 02:15:02,4.3583,1272.253345
2015-05-18 02:17:00,4.3532,1307.035573
2015-05-18 02:18:00,4.3574,1318.045456
2015-05-18 02:19:01,4.3451,1317.861736
2015-05-18 02:21:00,4.3297,1313.466013
2015-05-18 02:22:00,4.3452,1312.071067
2015-05-18 02:23:01,4.3412,1311.941779
2015-05-18 02:24:01,4.3376,1312.826381
2015-05-18 02:25:01,4.3371,1312.744725
2015-05-18 02:26:01,4.3394,1312.805967
2015-05-18 02:27:01,4.3481,1312.901231
2015-05-18 02:28:01,4.3488,1312.785553
2015-05-18 02:29:00,4.3472,1312.914841
2015-05-18 02:30:01,4.3268,1312.799162
2015-05-18 02:31:02,4.318,1312.778748
2015-05-18 02:32:00,4.3458,1312.826381
2015-05-18 02:33:00,4.33,1312.92845
2015-05-18 02:34:00,4.3291,1312.656265
2015-05-18 02:35:00,4.3299,1312.853599
2015-05-18 02:36:01,4.3444,1312.697093
2015-05-18 02:37:01,4.3447,1312.765139
2015-05-18 02:38:01,4.352,1312.92845
2015-05-18 02:40:00,4.343,1312.744725
2015-05-18 02:42:00,4.3619,1312.744725
2015-05-18 02:43:00,4.3308,1312.846794
2015-05-18 02:44:00,4.3385,1312.792357
2015-05-18 02:45:01,4.3298,1312.717507
2015-05-18 02:46:01,4.3317,1312.901231
2015-05-18 02:47:01,4.3319,1312.887622
2015-05-18 02:49:01,4.3271,1312.894427
2015-05-18 02:50:00,4.3438,1312.785553
2015-05-18 02:51:00,4.3301,1312.880817
2015-05-18 02:52:00,4.3224,1312.785553
2015-05-18 02:54:00,4.343,1312.83999
2015-05-18 02:55:00,4.3413,1312.669874
2015-05-18 02:56:01,4.3298,1312.83999
2015-05-18 02:57:01,4.3393,1312.812771
2015-05-18 02:58:00,4.3423,1312.826381
2015-05-18 03:00:06,4.3381,1312.75153
2015-05-18 03:01:02,4.3309,1312.880817
2015-05-18 03:02:00,4.3339,1312.792357
2015-05-18 03:03:00,4.331,1312.792357
2015-05-18 03:05:00,4.3584,1312.642656
2015-05-18 03:06:00,4.3237,1312.75153
2015-05-18 03:08:00,4.3175,1312.805967
2015-05-18 03:09:01,4.3248,1312.853599
2015-05-18 03:10:01,4.3269,1312.942059
2015-05-18 03:11:01,4.3235,1312.744725
2015-05-18 03:12:01,4.3283,1312.697093
2015-05-18 03:13:01,4.3306,1312.771944
2015-05-18 03:14:01,4.3345,1312.867208
2015-05-18 03:15:01,4.327,1312.717507
2015-05-18 03:16:00,4.3526,1312.758334
2015-05-18 03:17:00,4.3397,1312.799162
2015-05-18 03:18:00,4.3308,1312.75153
2015-05-18 03:19:00,4.3416,1312.846794
2015-05-18 03:20:01,4.3382,1312.669874
2015-05-18 03:21:01,4.388,1312.846794
2015-05-18 03:23:00,4.3298,1312.901231
2015-05-18 03:25:01,4.3456,1312.758334
2015-05-18 03:26:01,4.3392,1312.867208
2015-05-18 03:27:01,4.3445,1312.697093
2015-05-18 03:28:01,4.3407,1312.799162
2015-05-18 03:29:01,4.3313,1312.908036
2015-05-18 03:30:00,4.3428,1312.697093
2015-05-18 03:31:01,4.3367,1312.853599
2015-05-18 03:33:00,4.3261,1312.880817
2015-05-18 03:34:00,4.3371,1312.66307
2015-05-18 03:36:00,4.3417,1312.962473
2015-05-18 03:37:01,4.3416,1312.710702
2015-05-18 03:39:01,4.3375,1312.812771
2015-05-18 03:40:00,4.3299,1312.765139
2015-05-18 03:42:00,4.3314,1312.819576
2015-05-18 03:44:00,4.3378,1312.785553
2015-05-18 03:46:00,4.3406,1312.860404
2015-05-18 03:47:00,4.3428,1312.785553
2015-05-18 03:48:01,4.374,1312.778748
2015-05-18 03:49:01,4.3423,1312.778748
2015-05-18 03:50:01,4.3577,1312.771944
2015-05-18 03:51:00,4.3477,1312.819576
2015-05-18 03:52:00,4.3477,1312.799162
2015-05-18 03:54:00,4.3348,1312.812771
2015-05-18 03:55:01,4.3531,1312.914841
2015-05-18 03:56:01,4.352,1312.690288
2015-05-18 03:57:01,4.3547,1312.771944
2015-05-18 03:58:01,4.3795,1312.83999
2015-05-18 04:00:01,4.3587,1312.867208
2015-05-18 04:01:01,4.3892,1312.744725
2015-05-18 04:02:01,4.3534,1312.880817
2015-05-18 04:03:00,4.3579,1312.771944
2015-05-18 04:04:01,4.365,1312.717507
2015-05-18 04:06:00,4.3573,1312.778748
2015-05-18 04:07:01,4.3644,1312.785553
2015-05-18 04:08:01,4.3614,1312.846794
2015-05-18 04:09:01,4.3322,1312.778748
2015-05-18 04:10:00,4.3361,1312.771944
2015-05-18 04:11:00,4.3407,1312.860404
2015-05-18 04:12:01,4.3422,1312.554196
2015-05-18 04:13:01,4.3472,1312.608633
2015-05-18 04:14:00,4.3365,1312.554196
2015-05-18 04:15:01,4.3405,1312.554196
2015-05-18 04:16:01,4.333,1312.64946
2015-05-18 04:17:01,4.3412,1312.513368
2015-05-18 04:18:01,4.3417,1314.990237
2015-05-18 04:19:01,4.354,1314.976628
2015-05-18 04:20:00,4.3489,1314.976628
2015-05-18 04:21:00,4.3564,1314.997042
2015-05-18 04:22:00,4.3508,1314.928996
2015-05-18 04:23:01,4.3496,1314.935801
2015-05-18 04:24:00,4.3477,1314.990237
2015-05-18 04:25:00,4.3614,1314.990237
2015-05-18 04:26:01,4.3569,1314.94941
2015-05-18 04:27:01,4.3512,1314.983433
2015-05-18 04:28:01,4.3396,1315.010651
2015-05-18 04:30:00,4.35,1314.983433
2015-05-18 04:31:00,4.3522,1315.017455
2015-05-18 04:32:01,4.3375,1315.031064
2015-05-18 04:34:00,4.3531,1314.976628
2015-05-18 04:35:00,4.3438,1315.010651
2015-05-18 04:36:01,4.3398,1314.997042
2015-05-18 04:38:00,4.3613,1315.017455
2015-05-18 04:39:00,4.3273,1315.02426
2015-05-18 04:40:00,4.3363,1314.983433
2015-05-18 04:41:01,4.3368,1314.969823
2015-05-18 04:42:01,4.3297,1315.037869
2015-05-18 04:43:01,4.3376,1315.031064
2015-05-18 04:45:00,4.34,1314.983433
2015-05-18 04:46:01,4.3474,1315.071892
2015-05-18 04:47:00,4.3561,1314.983433
